IndicatorType,CountryName,MarketName,CurrencyCode,Date,Value,SourceOfTheData
Parallel,Syrian Arab Republic,Shmetiyeh,SYP,06/05/2024,14821.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Tebni,SYP,06/05/2024,14821.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Sweiseh,SYP,06/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Senjar,SYP,06/05/2024,15042.8571,WFP Syria CO
Parallel,Syrian Arab Republic,Sbeikhan,SYP,06/05/2024,14821.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Tell Tamer,SYP,06/05/2024,15250,WFP Syria CO
Parallel,Syrian Arab Republic,Maabada,SYP,06/05/2024,15250,WFP Syria CO
Parallel,Syrian Arab Republic,Sabkha,SYP,06/05/2024,15135.7143,WFP Syria CO
Parallel,Syrian Arab Republic,Maadan,SYP,06/05/2024,15135.7143,WFP Syria CO
Parallel,Syrian Arab Republic,Qarraya,SYP,06/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Jdaideh,SYP,06/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Badr,SYP,06/05/2024,14807.1429,WFP Syria CO
Parallel,Syrian Arab Republic,As-Safira,SYP,06/05/2024,14978.5714,WFP Syria CO
Parallel,Syrian Arab Republic,Atareb,SYP,06/05/2024,14350,WFP Syria CO
Parallel,Syrian Arab Republic,Sayda,SYP,06/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Der Hafir,SYP,06/05/2024,14978.5714,WFP Syria CO
Parallel,Syrian Arab Republic,Al Tabqah,SYP,06/05/2024,15135.7143,WFP Syria CO
Parallel,Syrian Arab Republic,Al Midan,SYP,06/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Al Balad,SYP,06/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Al Makhrim,SYP,06/05/2024,14928.5714,WFP Syria CO
Parallel,Syrian Arab Republic,Kisweh,SYP,06/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Jisr al shughur,SYP,06/05/2024,14750,WFP Syria CO
Parallel,Syrian Arab Republic,Bu Kamal,SYP,06/05/2024,14821.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Salkhad,SYP,06/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Busra al Sham,SYP,06/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Harem,SYP,06/05/2024,14300,WFP Syria CO
Parallel,Syrian Arab Republic,Maskanah,SYP,06/05/2024,14978.5714,WFP Syria CO
Parallel,Syrian Arab Republic,As-Suqaylabiyah,SYP,06/05/2024,14985.7143,WFP Syria CO
Parallel,Syrian Arab Republic,Hawash,SYP,06/05/2024,14928.5714,WFP Syria CO
Parallel,Syrian Arab Republic,Nawa,SYP,06/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Saqba,SYP,06/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Ein Issa,SYP,06/05/2024,15135.7143,WFP Syria CO
Parallel,Syrian Arab Republic,Al Kom,SYP,06/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Al Kom,SYP,13/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Ein Issa,SYP,13/05/2024,15135.7143,WFP Syria CO
Parallel,Syrian Arab Republic,Saqba,SYP,13/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Nawa,SYP,13/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Hawash,SYP,13/05/2024,15021.4286,WFP Syria CO
Parallel,Syrian Arab Republic,As-Suqaylabiyah,SYP,13/05/2024,15121.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Maskanah,SYP,13/05/2024,14966.6667,WFP Syria CO
Parallel,Syrian Arab Republic,Harem,SYP,13/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Busra al Sham,SYP,13/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Salkhad,SYP,13/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Bu Kamal,SYP,13/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Jisr al shughur,SYP,13/05/2024,14875,WFP Syria CO
Parallel,Syrian Arab Republic,Kisweh,SYP,13/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Al Makhrim,SYP,13/05/2024,15021.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Al Balad,SYP,13/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Al Midan,SYP,13/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Al Tabqah,SYP,13/05/2024,15135.7143,WFP Syria CO
Parallel,Syrian Arab Republic,Der Hafir,SYP,13/05/2024,14966.6667,WFP Syria CO
Parallel,Syrian Arab Republic,Sayda,SYP,13/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Atareb,SYP,13/05/2024,14300,WFP Syria CO
Parallel,Syrian Arab Republic,As-Safira,SYP,13/05/2024,14966.6667,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Badr,SYP,13/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Jdaideh,SYP,13/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Qarraya,SYP,13/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Maadan,SYP,13/05/2024,15135.7143,WFP Syria CO
Parallel,Syrian Arab Republic,Sabkha,SYP,13/05/2024,15135.7143,WFP Syria CO
Parallel,Syrian Arab Republic,Maabada,SYP,13/05/2024,15242.8571,WFP Syria CO
Parallel,Syrian Arab Republic,Tell Tamer,SYP,13/05/2024,15242.8571,WFP Syria CO
Parallel,Syrian Arab Republic,Sbeikhan,SYP,13/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Senjar,SYP,13/05/2024,15221.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Sweiseh,SYP,13/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Tebni,SYP,13/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Shmetiyeh,SYP,13/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Quriyeh,SYP,13/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Sarmada,SYP,13/05/2024,15575,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,13/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Qudsiya,SYP,13/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sanamayn,SYP,13/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Duma,SYP,13/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Dar'a,SYP,13/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Raqqa,SYP,13/05/2024,15135.7143,WFP Syria CO
Parallel,Syrian Arab Republic,Deir-ez-Zor,SYP,13/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Hasakeh,SYP,13/05/2024,15242.8571,WFP Syria CO
Parallel,Syrian Arab Republic,Quamishli,SYP,13/05/2024,15242.8571,WFP Syria CO
Parallel,Syrian Arab Republic,Tartous,SYP,13/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Masyaf,SYP,13/05/2024,15121.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Hama,SYP,13/05/2024,15121.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Jaramana,SYP,13/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Muhradah,SYP,13/05/2024,15121.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Cha'ar,SYP,13/05/2024,14966.6667,WFP Syria CO
Parallel,Syrian Arab Republic,Idleb,SYP,13/05/2024,14850,WFP Syria CO
Parallel,Syrian Arab Republic,Shahba,SYP,13/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Mzeireb,SYP,13/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sweida,SYP,13/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Shrebishat,SYP,13/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Rural Safita,SYP,13/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Khan Arnaba,SYP,13/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Al Mayadin,SYP,13/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,At-Tall,SYP,13/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Bennsh,SYP,13/05/2024,14300,WFP Syria CO
Parallel,Syrian Arab Republic,Talbiseh,SYP,13/05/2024,15021.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Inshaat,SYP,13/05/2024,15021.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Qaryatein,SYP,13/05/2024,15021.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Rastan,SYP,13/05/2024,15021.4286,WFP Syria CO
Parallel,Syrian Arab Republic,A'zaz,SYP,13/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,As-Salamiyeh,SYP,13/05/2024,15121.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Hula,SYP,13/05/2024,15021.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Izr'a,SYP,13/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Hrak,SYP,13/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Afrin,SYP,13/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Afrin,SYP,20/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Hrak,SYP,20/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Izr'a,SYP,20/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Hula,SYP,20/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,As-Salamiyeh,SYP,20/05/2024,15100,WFP Syria CO
Parallel,Syrian Arab Republic,A'zaz,SYP,20/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Rastan,SYP,20/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Qaryatein,SYP,20/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Inshaat,SYP,20/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Talbiseh,SYP,20/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Bennsh,SYP,20/05/2024,15200,WFP Syria CO
Parallel,Syrian Arab Republic,At-Tall,SYP,20/05/2024,14942.8571,WFP Syria CO
Parallel,Syrian Arab Republic,Al Mayadin,SYP,20/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Khan Arnaba,SYP,20/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Rural Safita,SYP,20/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Shrebishat,SYP,20/05/2024,14942.8571,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sweida,SYP,20/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Mzeireb,SYP,20/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Shahba,SYP,20/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Idleb,SYP,20/05/2024,14850,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Cha'ar,SYP,20/05/2024,14992.8571,WFP Syria CO
Parallel,Syrian Arab Republic,Muhradah,SYP,20/05/2024,15100,WFP Syria CO
Parallel,Syrian Arab Republic,Jaramana,SYP,20/05/2024,14942.8571,WFP Syria CO
Parallel,Syrian Arab Republic,Hama,SYP,20/05/2024,15100,WFP Syria CO
Parallel,Syrian Arab Republic,Masyaf,SYP,20/05/2024,15100,WFP Syria CO
Parallel,Syrian Arab Republic,Tartous,SYP,20/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Quamishli,SYP,20/05/2024,15071.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Hasakeh,SYP,20/05/2024,15071.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Deir-ez-Zor,SYP,20/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Raqqa,SYP,20/05/2024,15007.1429,WFP Syria CO
Parallel,Syrian Arab Republic,Dar'a,SYP,20/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Duma,SYP,20/05/2024,14942.8571,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sanamayn,SYP,20/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Qudsiya,SYP,20/05/2024,14942.8571,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,20/05/2024,14942.8571,WFP Syria CO
Parallel,Syrian Arab Republic,Sarmada,SYP,20/05/2024,15250,WFP Syria CO
Parallel,Syrian Arab Republic,Quriyeh,SYP,20/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Shmetiyeh,SYP,20/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Tebni,SYP,20/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Sweiseh,SYP,20/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Senjar,SYP,20/05/2024,15200,WFP Syria CO
Parallel,Syrian Arab Republic,Sbeikhan,SYP,20/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Tell Tamer,SYP,20/05/2024,15071.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Maabada,SYP,20/05/2024,15071.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Sabkha,SYP,20/05/2024,15007.1429,WFP Syria CO
Parallel,Syrian Arab Republic,Maadan,SYP,20/05/2024,15007.1429,WFP Syria CO
Parallel,Syrian Arab Republic,Qarraya,SYP,20/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Jdaideh,SYP,20/05/2024,14942.8571,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Badr,SYP,20/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,As-Safira,SYP,20/05/2024,14992.8571,WFP Syria CO
Parallel,Syrian Arab Republic,Atareb,SYP,20/05/2024,16000,WFP Syria CO
Parallel,Syrian Arab Republic,Sayda,SYP,20/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Al Tabqah,SYP,20/05/2024,15007.1429,WFP Syria CO
Parallel,Syrian Arab Republic,Der Hafir,SYP,20/05/2024,14992.8571,WFP Syria CO
Parallel,Syrian Arab Republic,Al Midan,SYP,20/05/2024,14942.8571,WFP Syria CO
Parallel,Syrian Arab Republic,Al Balad,SYP,20/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Al Makhrim,SYP,20/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Kisweh,SYP,20/05/2024,14942.8571,WFP Syria CO
Parallel,Syrian Arab Republic,Jisr al shughur,SYP,20/05/2024,14850,WFP Syria CO
Parallel,Syrian Arab Republic,Bu Kamal,SYP,20/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Salkhad,SYP,20/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Busra al Sham,SYP,20/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Harem,SYP,20/05/2024,16000,WFP Syria CO
Parallel,Syrian Arab Republic,Maskanah,SYP,20/05/2024,14992.8571,WFP Syria CO
Parallel,Syrian Arab Republic,As-Suqaylabiyah,SYP,20/05/2024,15100,WFP Syria CO
Parallel,Syrian Arab Republic,Hawash,SYP,20/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Nawa,SYP,20/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Saqba,SYP,20/05/2024,14942.8571,WFP Syria CO
Parallel,Syrian Arab Republic,Ein Issa,SYP,20/05/2024,15007.1429,WFP Syria CO
Parallel,Syrian Arab Republic,Al Kom,SYP,20/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Al Kom,SYP,27/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Ein Issa,SYP,27/05/2024,14871.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Saqba,SYP,27/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Nawa,SYP,27/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Hawash,SYP,27/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,As-Suqaylabiyah,SYP,27/05/2024,15100,WFP Syria CO
Parallel,Syrian Arab Republic,Maskanah,SYP,27/05/2024,14991.6667,WFP Syria CO
Parallel,Syrian Arab Republic,Harem,SYP,27/05/2024,14600,WFP Syria CO
Parallel,Syrian Arab Republic,Busra al Sham,SYP,27/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Salkhad,SYP,27/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Jisr al shughur,SYP,27/05/2024,14650,WFP Syria CO
Parallel,Syrian Arab Republic,Bu Kamal,SYP,27/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Al Makhrim,SYP,27/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Kisweh,SYP,27/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Al Balad,SYP,27/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Al Midan,SYP,27/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Al Tabqah,SYP,27/05/2024,14871.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Der Hafir,SYP,27/05/2024,14991.6667,WFP Syria CO
Parallel,Syrian Arab Republic,Sayda,SYP,27/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Atareb,SYP,27/05/2024,16000,WFP Syria CO
Parallel,Syrian Arab Republic,As-Safira,SYP,27/05/2024,14991.6667,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Badr,SYP,27/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Jdaideh,SYP,27/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Qarraya,SYP,27/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Maadan,SYP,27/05/2024,14871.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Sabkha,SYP,27/05/2024,14871.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Maabada,SYP,27/05/2024,14971.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Tell Tamer,SYP,27/05/2024,14971.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Sbeikhan,SYP,27/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Senjar,SYP,27/05/2024,15200,WFP Syria CO
Parallel,Syrian Arab Republic,Qurdaha,SYP,27/05/2024,14825,WFP Syria CO
Parallel,Syrian Arab Republic,Sweiseh,SYP,27/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Tebni,SYP,27/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Shmetiyeh,SYP,27/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Quriyeh,SYP,27/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Sarmada,SYP,27/05/2024,16000,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,27/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Qudsiya,SYP,27/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sanamayn,SYP,27/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Duma,SYP,27/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Dar'a,SYP,27/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Raqqa,SYP,27/05/2024,14871.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Deir-ez-Zor,SYP,27/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Hasakeh,SYP,27/05/2024,14971.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Quamishli,SYP,27/05/2024,14971.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Tartous,SYP,27/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Lattakia,SYP,27/05/2024,14825,WFP Syria CO
Parallel,Syrian Arab Republic,Masyaf,SYP,27/05/2024,15100,WFP Syria CO
Parallel,Syrian Arab Republic,Hama,SYP,27/05/2024,15100,WFP Syria CO
Parallel,Syrian Arab Republic,Jablah,SYP,27/05/2024,14825,WFP Syria CO
Parallel,Syrian Arab Republic,Jaramana,SYP,27/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Muhradah,SYP,27/05/2024,15100,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Cha'ar,SYP,27/05/2024,14991.6667,WFP Syria CO
Parallel,Syrian Arab Republic,Idleb,SYP,27/05/2024,14850,WFP Syria CO
Parallel,Syrian Arab Republic,Shahba,SYP,27/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Mzeireb,SYP,27/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sweida,SYP,27/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Shrebishat,SYP,27/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Rural Safita,SYP,27/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Khan Arnaba,SYP,27/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Al Mayadin,SYP,27/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,At-Tall,SYP,27/05/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Bennsh,SYP,27/05/2024,16000,WFP Syria CO
Parallel,Syrian Arab Republic,Talbiseh,SYP,27/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Inshaat,SYP,27/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Qaryatein,SYP,27/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Rastan,SYP,27/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,A'zaz,SYP,27/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,As-Salamiyeh,SYP,27/05/2024,15100,WFP Syria CO
Parallel,Syrian Arab Republic,Hula,SYP,27/05/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Izr'a,SYP,27/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Hrak,SYP,27/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Afrin,SYP,27/05/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Afrin,SYP,03/06/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Hrak,SYP,03/06/2024,14828.5714,WFP Syria CO
Parallel,Syrian Arab Republic,Izr'a,SYP,03/06/2024,14828.5714,WFP Syria CO
Parallel,Syrian Arab Republic,Hula,SYP,03/06/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,As-Salamiyeh,SYP,03/06/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,A'zaz,SYP,03/06/2024,14800,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Rastan,SYP,03/06/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Qaryatein,SYP,03/06/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Inshaat,SYP,03/06/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Talbiseh,SYP,03/06/2024,14900,WFP Syria CO
Parallel,Syrian Arab Republic,Bennsh,SYP,03/06/2024,14487.5,WFP Syria CO
Parallel,Syrian Arab Republic,At-Tall,SYP,03/06/2024,14828.5714,WFP Syria CO
Parallel,Syrian Arab Republic,Al Mayadin,SYP,03/06/2024,14771.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Khan Arnaba,SYP,03/06/2024,14828.5714,WFP Syria CO
Parallel,Syrian Arab Republic,Rural Safita,SYP,03/06/2024,14760.7143,WFP Syria CO
Parallel,Syrian Arab Republic,Shrebishat,SYP,03/06/2024,14857.1429,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sweida,SYP,03/06/2024,14828.5714,WFP Syria CO
Parallel,Syrian Arab Republic,Mzeireb,SYP,03/06/2024,14828.5714,WFP Syria CO
Parallel,Syrian Arab Republic,Shahba,SYP,03/06/2024,14828.5714,WFP Syria CO
Parallel,Syrian Arab Republic,Idleb,SYP,03/06/2024,14450,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Cha'ar,SYP,03/06/2024,14814.2857,WFP Syria CO
Parallel,Syrian Arab Republic,Muhradah,SYP,03/06/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Jaramana,SYP,03/06/2024,14828.5714,WFP Syria CO
Parallel,Syrian Arab Republic,Jablah,SYP,03/06/2024,14746.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Hama,SYP,03/06/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Masyaf,SYP,03/06/2024,15000,WFP Syria CO
Parallel,Syrian Arab Republic,Lattakia,SYP,03/06/2024,14746.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Tartous,SYP,03/06/2024,14760.7143,WFP Syria CO
Parallel,Syrian Arab Republic,Quamishli,SYP,03/06/2024,14921.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Al-Hasakeh,SYP,03/06/2024,14921.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Deir-ez-Zor,SYP,03/06/2024,14771.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Ar-Raqqa,SYP,03/06/2024,14778.5714,WFP Syria CO
Parallel,Syrian Arab Republic,Dar'a,SYP,03/06/2024,14828.5714,WFP Syria CO
Parallel,Syrian Arab Republic,Duma,SYP,03/06/2024,14828.5714,WFP Syria CO
Parallel,Syrian Arab Republic,As-Sanamayn,SYP,03/06/2024,14828.5714,WFP Syria CO
Parallel,Syrian Arab Republic,Qudsiya,SYP,03/06/2024,14828.5714,WFP Syria CO
Parallel,Syrian Arab Republic,Sheikh Sa'ad,SYP,03/06/2024,14857.1429,WFP Syria CO
Parallel,Syrian Arab Republic,Sarmada,SYP,03/06/2024,14600,WFP Syria CO
Parallel,Syrian Arab Republic,Quriyeh,SYP,03/06/2024,14771.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Shmetiyeh,SYP,03/06/2024,14771.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Tebni,SYP,03/06/2024,14771.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Sweiseh,SYP,03/06/2024,14828.5714,WFP Syria CO
Parallel,Syrian Arab Republic,Qurdaha,SYP,03/06/2024,14746.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Senjar,SYP,03/06/2024,15100,WFP Syria CO
Parallel,Syrian Arab Republic,Sbeikhan,SYP,03/06/2024,14771.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Tell Tamer,SYP,03/06/2024,14921.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Maabada,SYP,03/06/2024,14921.4286,WFP Syria CO
Parallel,Syrian Arab Republic,Sabkha,SYP,03/06/2024,14778.5714,WFP Syria CO
Parallel,Syrian Arab Republic,Maadan,SYP,03/06/2024,14778.5714,WFP Syria CO
Parallel,Syrian Arab Republic,Qarraya,SYP,03/06/2024,14828.5714,WFP Syria CO
Parallel,Syrian Arab Republic,Jdaideh,SYP,03/06/2024,14828.5714,WFP Syria CO
