,Commodity,Price Date,Price
30859,"Fuel (diesel, heating, parallel market)",2025-06-15,5349.4204
30860,"Fuel (diesel, transport, parallel market)",2023-01-15,2500.0
30861,"Fuel (diesel, transport, parallel market)",2023-02-15,2111.695661
30862,"Fuel (diesel, transport, parallel market)",2023-03-15,1952.61292
30863,"Fuel (diesel, transport, parallel market)",2023-04-15,1800.0
30864,"Fuel (diesel, transport, parallel market)",2023-06-15,1811.538452
30865,"Fuel (diesel, transport, parallel market)",2023-07-15,1809.741919
30866,"Fuel (diesel, transport, parallel market)",2023-08-15,2188.225806
30867,"Fuel (diesel, transport, parallel market)",2023-09-15,4790.33348
30868,"Fuel (diesel, transport, parallel market)",2023-10-15,5167.0
30869,"Fuel (diesel, transport, parallel market)",2023-11-15,5000.0
30870,"Fuel (diesel, transport, parallel market)",2023-12-15,6535.484019
30871,"Fuel (diesel, transport, parallel market)",2024-01-15,8144.736893
30872,"Fuel (diesel, transport, parallel market)",2024-02-15,6758.620623
30873,"Fuel (diesel, transport, parallel market)",2024-03-15,6500.0
30874,"Fuel (diesel, transport, parallel market)",2024-04-15,6350.000023
30875,"Fuel (diesel, transport, parallel market)",2024-05-15,6000.0
30876,"Fuel (diesel, transport, parallel market)",2024-06-15,6000.0
30877,"Fuel (diesel, transport, parallel market)",2024-07-15,6000.0
30878,"Fuel (diesel, transport, parallel market)",2024-08-15,6000.0
30879,"Fuel (diesel, transport, parallel market)",2024-09-15,6016.666651
30880,"Fuel (diesel, transport, parallel market)",2024-10-15,6708.333503
30881,"Fuel (diesel, transport, parallel market)",2024-11-15,6556.521643
30882,"Fuel (diesel, transport, parallel market)",2024-12-15,9554.545561
30883,"Fuel (diesel, transport, parallel market)",2025-01-15,6788.461305
30884,"Fuel (diesel, transport, parallel market)",2025-02-15,8000.0
30885,"Fuel (diesel, transport, parallel market)",2025-03-15,6153.603
30886,"Fuel (diesel, transport, parallel market)",2025-04-15,6057.2861
30887,"Fuel (diesel, transport, parallel market)",2025-05-15,5930.4736
30888,"Fuel (diesel, transport, parallel market)",2025-06-15,5843.9829
30889,Fuel (diesel),2023-01-15,700.0
30890,Fuel (diesel),2023-02-15,700.0
30891,Fuel (diesel),2023-03-15,700.0
30892,Fuel (diesel),2023-04-15,700.0
30893,Fuel (diesel),2023-05-15,700.0
30894,Fuel (diesel),2023-06-15,743.333338
30895,Fuel (diesel),2023-07-15,750.0
30896,Fuel (diesel),2023-08-15,1322.916697
30897,Fuel (diesel),2023-09-15,2000.0
30898,Fuel (diesel),2023-10-15,2029.032254
30899,Fuel (diesel),2023-11-15,2100.0
30900,Fuel (diesel),2023-12-15,2100.0
30901,Fuel (diesel),2024-01-15,2100.0
30902,Fuel (diesel),2024-02-15,2100.0
30903,Fuel (diesel),2024-03-15,2100.0
30904,Fuel (diesel),2024-04-15,2100.0
30905,Fuel (diesel),2024-05-15,2100.0
30906,Fuel (diesel),2024-06-15,2100.0
30907,Fuel (diesel),2024-07-15,2100.0
30908,Fuel (diesel),2024-08-15,2100.0
30909,Fuel (diesel),2024-09-15,2100.0
30910,Fuel (diesel),2024-10-15,4350.000437
30911,Fuel (diesel),2024-11-15,5100.0
30912,Fuel (diesel),2024-12-15,5100.0
30913,Fuel (diesel),2025-01-15,9250.0
30914,Fuel (diesel),2025-02-15,5038.6196
30915,Fuel (diesel),2025-03-15,5033.4541
30916,Fuel (diesel),2025-04-15,5037.5957
30917,Fuel (diesel),2025-05-15,5050.1689
30918,Fuel (diesel),2025-06-15,5070.3799
30970,Oil,2023-01-15,11500.0
30971,Oil,2023-02-15,11862.318843
30972,Oil,2023-03-15,11957.139717
30973,Oil,2023-04-15,12500.0
30974,Oil,2023-06-15,12121.858956
30975,Oil,2023-07-15,13349.473051
30976,Oil,2023-08-15,19602.193893
30977,Oil,2023-09-15,19733.599953
30978,Oil,2023-10-15,19667.0
30979,Oil,2023-11-15,18138.889401
30980,Oil,2023-12-15,18634.709384
30981,Oil,2024-01-15,18929.763191
30982,Oil,2024-02-15,18747.000022
30983,Oil,2024-03-15,18569.709651
30984,Oil,2024-04-15,18922.222994
30985,Oil,2024-05-15,19048.385848
30986,Oil,2024-06-15,20855.555468
30987,Oil,2024-07-15,20935.481348
30988,Oil,2024-08-15,20887.094081
30989,Oil,2024-09-15,21449.998302
30990,Oil,2024-10-15,22013.887394
30991,Oil,2024-11-15,22838.886918
30992,Oil,2024-12-15,24234.847313
30993,Oil,2025-01-15,19057.692126
30994,Oil,2025-02-15,20000.0
30995,Oil,2025-03-15,24222.0879
30996,Oil,2025-04-15,24667.2148
30997,Oil,2025-05-15,25112.3379
30998,Oil,2025-06-15,25557.4609
30999,"Fuel (diesel, heating, parallel market)",2023-01-15,11000.0
31000,"Fuel (diesel, heating, parallel market)",2023-02-15,11000.0
31001,"Fuel (diesel, heating, parallel market)",2023-03-15,8903.225533
31002,"Fuel (diesel, heating, parallel market)",2023-04-15,8500.0
31003,"Fuel (diesel, heating, parallel market)",2023-05-15,7500.0
31004,"Fuel (diesel, heating, parallel market)",2023-06-15,7500.0
31005,"Fuel (diesel, heating, parallel market)",2023-07-15,7661.290176
31006,"Fuel (diesel, heating, parallel market)",2023-08-15,12500.0
31007,"Fuel (diesel, heating, parallel market)",2023-09-15,15200.00021
31008,"Fuel (diesel, heating, parallel market)",2023-10-15,15500.0
31009,"Fuel (diesel, heating, parallel market)",2023-11-15,13583.332691
31010,"Fuel (diesel, heating, parallel market)",2023-12-15,13290.322318
31011,"Fuel (diesel, heating, parallel market)",2024-01-15,13815.789459
31012,"Fuel (diesel, heating, parallel market)",2024-02-15,14620.689688
31013,"Fuel (diesel, heating, parallel market)",2024-03-15,13870.967632
31014,"Fuel (diesel, heating, parallel market)",2024-04-15,14166.666744
31015,"Fuel (diesel, heating, parallel market)",2024-05-15,13000.0
31016,"Fuel (diesel, heating, parallel market)",2024-06-15,13116.666674
31017,"Fuel (diesel, heating, parallel market)",2024-07-15,13112.903236
31018,"Fuel (diesel, heating, parallel market)",2024-08-15,13209.67739
31019,"Fuel (diesel, heating, parallel market)",2024-09-15,13516.666651
31020,"Fuel (diesel, heating, parallel market)",2024-10-15,17000.000451
31021,"Fuel (diesel, heating, parallel market)",2024-11-15,18983.333228
31022,"Fuel (diesel, heating, parallel market)",2024-12-15,19299.999953
31023,"Fuel (diesel, heating, parallel market)",2025-01-15,12096.153768
31024,"Fuel (diesel, heating, parallel market)",2025-02-15,12500.0
31025,"Fuel (diesel, heating, parallel market)",2025-03-15,16529.8242
31026,"Fuel (diesel, heating, parallel market)",2025-04-15,20428.3301
31027,"Fuel (diesel, heating, parallel market)",2025-05-15,17380.4961
31028,"Fuel (diesel, heating, parallel market)",2025-06-15,18375.3164
31029,"Fuel (diesel, transport, parallel market)",2023-01-15,11333.3333
31030,"Fuel (diesel, transport, parallel market)",2023-02-15,9644.927495
31031,"Fuel (diesel, transport, parallel market)",2023-03-15,8779.645009
31032,"Fuel (diesel, transport, parallel market)",2023-04-15,8500.0
31033,"Fuel (diesel, transport, parallel market)",2023-06-15,6910.256401
31034,"Fuel (diesel, transport, parallel market)",2023-07-15,7150.537679
31035,"Fuel (diesel, transport, parallel market)",2023-08-15,9892.516201
31036,"Fuel (diesel, transport, parallel market)",2023-09-15,14850.033321
31037,"Fuel (diesel, transport, parallel market)",2023-10-15,15500.0
31038,"Fuel (diesel, transport, parallel market)",2023-11-15,13679.999708
31039,"Fuel (diesel, transport, parallel market)",2023-12-15,15838.70971
31040,"Fuel (diesel, transport, parallel market)",2024-01-15,15460.526352
31041,"Fuel (diesel, transport, parallel market)",2024-02-15,15620.689688
31042,"Fuel (diesel, transport, parallel market)",2024-03-15,15096.774106
31043,"Fuel (diesel, transport, parallel market)",2024-04-15,14933.333395
31044,"Fuel (diesel, transport, parallel market)",2024-05-15,14225.806524
31045,"Fuel (diesel, transport, parallel market)",2024-06-15,14000.0
31046,"Fuel (diesel, transport, parallel market)",2024-07-15,13774.193526
31047,"Fuel (diesel, transport, parallel market)",2024-08-15,14000.0
31048,"Fuel (diesel, transport, parallel market)",2024-09-15,14266.666651
31049,"Fuel (diesel, transport, parallel market)",2024-10-15,18354.839146
31050,"Fuel (diesel, transport, parallel market)",2024-11-15,20700.00021
31051,"Fuel (diesel, transport, parallel market)",2024-12-15,20933.333395
31052,"Fuel (diesel, transport, parallel market)",2025-01-15,12730.769178
31053,"Fuel (diesel, transport, parallel market)",2025-02-15,13000.0
31054,"Fuel (diesel, transport, parallel market)",2025-03-15,19015.1016
31055,"Fuel (diesel, transport, parallel market)",2025-04-15,19319.1777
31056,"Fuel (diesel, transport, parallel market)",2025-05-15,19639.6055
31057,"Fuel (diesel, transport, parallel market)",2025-06-15,19942.5293
31058,Fuel (diesel),2023-01-15,700.0
31059,Fuel (diesel),2023-02-15,700.0
31060,Fuel (diesel),2023-03-15,700.0
31061,Fuel (diesel),2023-04-15,700.0
31062,Fuel (diesel),2023-05-15,700.0
31063,Fuel (diesel),2023-06-15,700.0
31064,Fuel (diesel),2023-07-15,700.0
31065,Fuel (diesel),2023-08-15,916.66654
31066,Fuel (diesel),2023-09-15,2000.0
31067,Fuel (diesel),2023-10-15,2000.0
31068,Fuel (diesel),2023-11-15,2083.333345
31069,Fuel (diesel),2023-12-15,2145.161294
31070,Fuel (diesel),2024-01-15,4447.368598
31071,Fuel (diesel),2024-02-15,2175.862062
31072,Fuel (diesel),2024-03-15,2200.0
31073,Fuel (diesel),2024-04-15,2200.0
31074,Fuel (diesel),2024-05-15,2200.0
31075,Fuel (diesel),2024-06-15,2200.0
31076,Fuel (diesel),2024-07-15,2200.0
31077,Fuel (diesel),2024-08-15,2200.0
31078,Fuel (diesel),2024-09-15,2200.0
31079,Fuel (diesel),2024-10-15,4458.064883
31080,Fuel (diesel),2024-11-15,5000.0
31081,Fuel (diesel),2024-12-15,10833.333722
31082,Fuel (diesel),2025-01-15,13826.923082
31083,Fuel (diesel),2025-02-15,13800.0
31084,Fuel (diesel),2025-03-15,2475.8516
31085,Fuel (diesel),2025-04-15,2542.6431
31086,Fuel (diesel),2025-05-15,2552.9463
31087,Fuel (diesel),2025-06-15,39874.668
31147,Oil,2023-02-15,19413.043557
31148,Oil,2023-03-15,18193.548368
31149,Oil,2023-04-15,18000.0
31150,Oil,2023-06-15,15479.487121
31151,Oil,2023-07-15,15355.924479
31152,Oil,2023-08-15,26016.161693
31153,Oil,2023-09-15,25527.800058
31154,Oil,2023-10-15,23667.0
31155,Oil,2023-11-15,22600.000362
31156,Oil,2023-12-15,24752.838572
31157,Oil,2024-01-15,25745.465361
31158,Oil,2024-02-15,27074.620756
31159,Oil,2024-03-15,24591.290202
31160,Oil,2024-04-15,23527.779268
31161,Oil,2024-05-15,23467.741844
31162,Oil,2024-06-15,24166.666744
31163,Oil,2024-07-15,23795.697851
31164,Oil,2024-08-15,24516.128241
31165,Oil,2024-09-15,24633.332286
31166,Oil,2024-10-15,28301.07643
31167,Oil,2024-11-15,28450.001384
31168,Oil,2024-12-15,27711.111369
31169,Oil,2025-01-15,20141.025155
31170,Oil,2025-02-15,19333.33
31171,Oil,2025-03-15,33058.5313
31172,Oil,2025-04-15,33137.0898
31173,Oil,2025-05-15,30763.7559
31174,Oil,2025-06-15,28096.9766
31175,"Fuel (diesel, heating, parallel market)",2023-01-15,10250.0
31176,"Fuel (diesel, heating, parallel market)",2023-02-15,9000.0
31177,"Fuel (diesel, heating, parallel market)",2023-03-15,8161.290213
31178,"Fuel (diesel, heating, parallel market)",2023-04-15,8000.0
31179,"Fuel (diesel, heating, parallel market)",2023-05-15,7250.0
31180,"Fuel (diesel, heating, parallel market)",2023-06-15,7250.0
31181,"Fuel (diesel, heating, parallel market)",2023-07-15,7395.161159
31182,"Fuel (diesel, heating, parallel market)",2023-08-15,11750.0
31183,"Fuel (diesel, heating, parallel market)",2023-09-15,15575.000297
31184,"Fuel (diesel, heating, parallel market)",2023-10-15,14064.51607
31185,"Fuel (diesel, heating, parallel market)",2023-11-15,13533.333193
31186,"Fuel (diesel, heating, parallel market)",2023-12-15,13435.483816
31187,"Fuel (diesel, heating, parallel market)",2024-01-15,14000.0
31188,"Fuel (diesel, heating, parallel market)",2024-02-15,14000.0
31189,"Fuel (diesel, heating, parallel market)",2024-03-15,14000.0
31190,"Fuel (diesel, heating, parallel market)",2024-04-15,14066.666604
31191,"Fuel (diesel, heating, parallel market)",2024-05-15,15000.0
31192,"Fuel (diesel, heating, parallel market)",2024-06-15,15000.0
31193,"Fuel (diesel, heating, parallel market)",2024-07-15,16887.096763
31194,"Fuel (diesel, heating, parallel market)",2024-08-15,17000.0
31195,"Fuel (diesel, heating, parallel market)",2024-09-15,17000.0
31196,"Fuel (diesel, heating, parallel market)",2024-10-15,17000.0
31197,"Fuel (diesel, heating, parallel market)",2024-11-15,17000.0
31198,"Fuel (diesel, heating, parallel market)",2024-12-15,18590.909163
31199,"Fuel (diesel, heating, parallel market)",2025-01-15,13038.461642
31200,"Fuel (diesel, heating, parallel market)",2025-02-15,12500.0
31201,"Fuel (diesel, heating, parallel market)",2025-03-15,16296.5684
31202,"Fuel (diesel, heating, parallel market)",2025-04-15,16160.8711
31203,"Fuel (diesel, heating, parallel market)",2025-05-15,16028.2002
31204,"Fuel (diesel, heating, parallel market)",2025-06-15,15898.4873
31205,"Fuel (diesel, transport, parallel market)",2023-01-15,10166.6666
31206,"Fuel (diesel, transport, parallel market)",2023-02-15,8608.695705
31207,"Fuel (diesel, transport, parallel market)",2023-03-15,7806.451631
31208,"Fuel (diesel, transport, parallel market)",2023-04-15,7500.0
31209,"Fuel (diesel, transport, parallel market)",2023-06-15,7230.769178
31210,"Fuel (diesel, transport, parallel market)",2023-07-15,7161.290289
31211,"Fuel (diesel, transport, parallel market)",2023-08-15,10629.03217
31212,"Fuel (diesel, transport, parallel market)",2023-09-15,16000.0
31213,"Fuel (diesel, transport, parallel market)",2023-10-15,16000.0
31214,"Fuel (diesel, transport, parallel market)",2023-11-15,13439.99991
31215,"Fuel (diesel, transport, parallel market)",2023-12-15,13774.193526
31216,"Fuel (diesel, transport, parallel market)",2024-01-15,14000.0
31217,"Fuel (diesel, transport, parallel market)",2024-02-15,14000.0
31218,"Fuel (diesel, transport, parallel market)",2024-03-15,14000.0
31219,"Fuel (diesel, transport, parallel market)",2024-04-15,14066.666604
31220,"Fuel (diesel, transport, parallel market)",2024-05-15,15000.0
31221,"Fuel (diesel, transport, parallel market)",2024-06-15,15000.0
31222,"Fuel (diesel, transport, parallel market)",2024-07-15,16887.096763
31223,"Fuel (diesel, transport, parallel market)",2024-08-15,17000.0
31224,"Fuel (diesel, transport, parallel market)",2024-09-15,17000.0
31225,"Fuel (diesel, transport, parallel market)",2024-10-15,17000.0
31226,"Fuel (diesel, transport, parallel market)",2024-11-15,17000.0
31227,"Fuel (diesel, transport, parallel market)",2024-12-15,18590.909163
31228,"Fuel (diesel, transport, parallel market)",2025-01-15,13038.461642
31229,"Fuel (diesel, transport, parallel market)",2025-02-15,12500.0
31230,"Fuel (diesel, transport, parallel market)",2025-03-15,16389.9785
31231,"Fuel (diesel, transport, parallel market)",2025-04-15,19572.8555
31232,"Fuel (diesel, transport, parallel market)",2025-05-15,20614.5234
31233,"Fuel (diesel, transport, parallel market)",2025-06-15,19550.6582
31234,Fuel (diesel),2023-01-15,750.0
31235,Fuel (diesel),2023-02-15,750.0
31236,Fuel (diesel),2023-03-15,750.0
31237,Fuel (diesel),2023-04-15,750.0
31238,Fuel (diesel),2023-05-15,750.0
31239,Fuel (diesel),2023-06-15,750.0
31240,Fuel (diesel),2023-07-15,750.0
31241,Fuel (diesel),2023-08-15,958.333211
31242,Fuel (diesel),2023-09-15,2000.0
31243,Fuel (diesel),2023-10-15,2000.0
31244,Fuel (diesel),2023-11-15,2083.333345
31245,Fuel (diesel),2023-12-15,2077.419352
31246,Fuel (diesel),2024-01-15,4336.842273
31247,Fuel (diesel),2024-02-15,2358.620719
31248,Fuel (diesel),2024-03-15,2209.67741
31249,Fuel (diesel),2024-04-15,2223.333334
31250,Fuel (diesel),2024-05-15,2200.0
31251,Fuel (diesel),2024-06-15,2200.0
31252,Fuel (diesel),2024-07-15,2200.0
31253,Fuel (diesel),2024-08-15,2200.0
31254,Fuel (diesel),2024-09-15,2200.0
31255,Fuel (diesel),2024-10-15,4458.064883
31256,Fuel (diesel),2024-11-15,5180.000014
31257,Fuel (diesel),2024-12-15,7681.818294
31258,Fuel (diesel),2025-01-15,13038.461642
31259,Fuel (diesel),2025-02-15,12500.0
31260,Fuel (diesel),2025-03-15,9143.9883
31261,Fuel (diesel),2025-04-15,9750.1914
31262,Fuel (diesel),2025-05-15,9719.9795
31263,Fuel (diesel),2025-06-15,9925.5059
31323,Oil,2023-01-15,18500.0
31324,Oil,2023-02-15,19405.797126
31325,Oil,2023-03-15,18736.483785
31326,Oil,2023-04-15,19000.0
31327,Oil,2023-06-15,16179.487222
31328,Oil,2023-07-15,16806.451561
31329,Oil,2023-08-15,23946.161401
31330,Oil,2023-09-15,26833.333683
31331,Oil,2023-10-15,24000.0
31332,Oil,2023-11-15,23813.33237
31333,Oil,2023-12-15,24903.225893
31334,Oil,2024-01-15,24131.578641
31335,Oil,2024-02-15,27103.448442
31336,Oil,2024-03-15,24322.580579
31337,Oil,2024-04-15,24377.776958
31338,Oil,2024-05-15,24107.527346
31339,Oil,2024-06-15,23044.444625
31340,Oil,2024-07-15,23559.138731
31341,Oil,2024-08-15,23817.203317
31342,Oil,2024-09-15,25677.776911
31343,Oil,2024-10-15,26774.193475
31344,Oil,2024-11-15,32333.334733
31345,Oil,2024-12-15,25772.727171
31346,Oil,2025-01-15,19884.615747
31347,Oil,2025-02-15,18000.0
31348,Oil,2025-03-15,24931.3145
31349,Oil,2025-04-15,24607.8711
31350,Oil,2025-05-15,24298.0176
31351,Oil,2025-06-15,24001.1836
31352,"Fuel (diesel, heating, parallel market)",2023-01-15,10500.0
31353,"Fuel (diesel, heating, parallel market)",2023-02-15,9000.0
31354,"Fuel (diesel, heating, parallel market)",2023-03-15,7112.902979
31355,"Fuel (diesel, heating, parallel market)",2023-04-15,6750.0
31356,"Fuel (diesel, heating, parallel market)",2023-05-15,6000.0
31357,"Fuel (diesel, heating, parallel market)",2023-06-15,6866.66676
31358,"Fuel (diesel, heating, parallel market)",2023-07-15,7338.709597
31359,"Fuel (diesel, heating, parallel market)",2023-08-15,10500.0
31360,"Fuel (diesel, heating, parallel market)",2023-09-15,12750.000175
31361,"Fuel (diesel, heating, parallel market)",2023-10-15,12516.129017
31362,"Fuel (diesel, heating, parallel market)",2023-11-15,11803.33319
31363,"Fuel (diesel, heating, parallel market)",2023-12-15,11887.096763
31364,"Fuel (diesel, heating, parallel market)",2024-01-15,12868.421081
31365,"Fuel (diesel, heating, parallel market)",2024-02-15,13051.724221
31366,"Fuel (diesel, heating, parallel market)",2024-03-15,13225.806473
31367,"Fuel (diesel, heating, parallel market)",2024-04-15,13066.666604
31368,"Fuel (diesel, heating, parallel market)",2024-05-15,13951.613048
31369,"Fuel (diesel, heating, parallel market)",2024-06-15,14866.666791
31370,"Fuel (diesel, heating, parallel market)",2024-07-15,15483.871208
31371,"Fuel (diesel, heating, parallel market)",2024-08-15,14416.667006
31372,"Fuel (diesel, heating, parallel market)",2024-09-15,14783.333302
31373,"Fuel (diesel, heating, parallel market)",2024-10-15,15758.064341
31374,"Fuel (diesel, heating, parallel market)",2024-11-15,15800.00014
31375,"Fuel (diesel, heating, parallel market)",2024-12-15,20727.272987
31376,"Fuel (diesel, heating, parallel market)",2025-01-15,12192.307536
